video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"bE-HCF97Iw4","(PL 14R) 맨체스터 시티 3-3 토트넘 홋스퍼 // 2분 하이라이트 (현지해설)","2023-12-03T22:30:41Z","UCEg25rdRZXg32iwai6N6l0w","Tottenham Hotspur","17","23.05.12","Spurs|Tottenham Hotspur|토트넘|손흥민","1354471","0","0","1208","https://i.ytimg.com/vi/bE-HCF97Iw4/default.jpg","False","True","*2분 하이라이트*토트넘 홋스퍼가 23-24 시즌 14라운드 맨체스터 시티 원정 경기에서 극적인 3-3 무승부를 만들었습니다.#토트넘 #COYS #EPL스퍼스플레이에서 다양한 컨텐츠를 확인해보세요! ► https://bit.ly/3a9klBi 토트넘 홋스퍼 공식 계정을 팔로우하세요!Instagram: https://www.instagram.com/spursofficial/Twitch: https://www.twitch.tv/tottenhamhotspur/TikTok: https://www.tiktok.com/@spursofficialTwitter: https://twitter.com/Spurs_KRFacebook: https://www.facebook.com/TottenhamHotspur/스퍼스 공식 앱 주소: https://www.tottenhamhotspur.com/spurs-official-app/"
"MRdja8qR9N4","1골 1도움에 자책골까지… 맨시티전 지배했던 손흥민 #SPOTIME","2023-12-04T03:30:07Z","UCnXNukjRxXGD8aeZGRV-lYg","스포타임","17","23.05.12","SPOTV|SPOTVNEWS|스포티비|스포티비뉴스|스포츠타임|SPOTVNOW|스포티비나우|SPOTIME|스포타임|김하성|류현진|손흥민|최지만|오타니|활약상|스포츠 뉴스|리뷰|프리뷰|스포츠 리뷰|맨시티|9호골|자책골|펩|토트넘|홋스퍼|토트넘홋스퍼|맨체스터시티|홀란드|홀란|엘링홀란|엘링홀란드|PL|득점왕|프리미어리그|브랜든 존스|로셀소|포든|그릴리쉬","743211","0","0","1242","https://i.ytimg.com/vi/MRdja8qR9N4/default.jpg","False","True","#손흥민 #맨시티 #9호골 #자책골손흥민이 천당과 지옥을 오갔습니다이번 맨시티전에 선발 출전한 손흥민이리그 9호골을 기록했는데요이뿐만아니라 어시스트와자책골까지 기록하는 신기록을 달성했습니다.자세한 내용 영상으로 만나보시죠~📺 지금 보고 있는 '이 장면'SPOTV NOW에서 시청하실 수 있습니다.SPOTVNEWS ☞ http://www.spotvnews.co.kr/ SPOTV NOW ☞ https://www.spotvnow.co.kr/네이버 TV ☞ https://tv.naver.com/spotvmaster/clips카카오 TV ☞ https://tv.kakao.com/channel/1706/video페이스북 ☞  https://www.facebook.com/spotvnews내가 원하는 스포츠 상품 구매는? ☞  https://www.spotvmall.com"
"FQfEqIGMF7Q","[ENG] 쿠폰 사용은 핑계고","2023-12-01T23:59:09Z","UCDNvRZRgvkBTUkQzFoT_8rA","뜬뜬 DdeunDdeun","23","23.05.12","뜬뜬|핑계고|유재석|이동욱|이욱동|욱동이|임수정|임크리스탈|이상이|상상이|MSG워너비|귤|커피기업|카페|토크|힐링|예능|자기전에|쿠폰사용|안보면후회함","2374656","0","0","2507","https://i.ytimg.com/vi/FQfEqIGMF7Q/default.jpg","False","True","드디어 계주권을 사용하겠단 명예 계원이 왔습니다.매번 내후년이나 종영한 작품만 얘기했던 욱동이가이번에 좋은 소식을 들고 왔더라고요.저도 욱동이 영화를 본 관람객으로서생생한 후기와 냉철한 평가를 얘기하는 자리를 마련해 봤습니다.사실 다~~ 핑계고🐓임 크리스탈과 상상이도 한 떠들어제낌한다 해서 같이 연말 모임해봤습니다.ㅡㅡㅡ유선배 복지 콘텐츠 🐓핑계고🐓우리도 언제 올릴지 몰라요 ⚠불시 업로드⚠☁구독 & 좋아요 & 알림설정 필수☁ㅡㅡㅡ[채널 '뜬뜬' of 안테나플러스]연출 | 조은진 조수빈 김다윤 이은솔 추형록 오민주작가 | 김송화 최수정 김이진 정채휴 이동연ㅡㅡㅡ👇’뜬뜬’ 소식 보러가기[https://instagram.com/ddeun._.ddeun]#뜬뜬 #핑계고 #유재석 #이동욱 #임수정 #이상이 #쿠폰사용- 본 콘텐츠와 무관한 내용의 댓글과 출연자에 대한 무분별한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다."
"MMtRxcy8PX0","NMIXX “Soñar (Breaker)” M/V","2023-12-04T09:00:01Z","UCaO6TYtlC8U5ttz62hTrZgg","JYP Entertainment","10","23.05.12","JYP Entertainment|JYP|NMIXX|엔믹스|릴리|LILY|LILY M|해원|HAEWON|오해원|설윤|SULLYOON|설윤아|배이|BAE|배진솔|지우|JIWOO|김지우|규진|KYUJIN|장규진|JYPn|kpop|girlgroup|2ndEP|BREAK|Fe3O4","8660043","0","0","16377","https://i.ytimg.com/vi/MMtRxcy8PX0/default.jpg","False","True","NMIXX “Soñar (Breaker)” M/VPRE-RELEASE DIGITAL SINGLE ‘Soñar (Breaker)’ ➫ 2023.12.04 18:00 (KST)2nd EP ‘Fe3O4: BREAK’ ➫ 2024.01.15 18:00 (KST)NMIXX 2nd EP ‘Fe3O4: BREAK’ Pre-released Digital Single ‘Soñar (Breaker)’ Pre-save ▶ https://nmixx.lnk.to/SonarBreakerNMIXX Official YouTube ▶ https://www.youtube.com/c/NMIXXOfficialNMIXX Official X(Twitter) ▶ https://twitter.com/NMIXX_officialNMIXX Official Instagram ▶ https://www.instagram.com/nmixx_official/NMIXX Official Facebook ▶ https://www.facebook.com/NMIXXOfficial/NMIXX Official TikTok ▶ https://www.tiktok.com/@nmixx_officialNMIXX Official Weibo ▶ https://weibo.com/NMIXXOfficialNMIXX Official Website ▶ https://nmixx.jype.com/NMIXX Official Fan's ▶ https://fans.jype.com/nmixxⓒ 2023 JYP Entertainment. All Rights Reserved#NMIXX #엔믹스#Fe3O4_BREAK#Soñar"
"dF7hm3ULY3g","예능감 폭주한 유승호X뷔 타짜 특집 하이라이트 1탄🤣 #런닝맨 #RunningMan | SBSNOW","2023-12-04T09:15:03Z","UCcOYEm78CpaZQvPE6LtoSeA","SBS NOW / SBS 공식 채널","24","23.05.12","Haha|Jeon so min|Ji suk jin|KCM|Kim jong kook|Lee kwang soo|MOM|SBS|SBS Entertainment|SBSEntertainment|Song jihyo|Yang se chan|Yoo jae suk|running man Preview|김종국|런닝맨|런닝맨레전드|런닝맨예고|런닝맨콜라보|송지효|스브스|양세찬|예고|유재석|이광수|전소민|지석삼|지석진|방탄소년단|방탄|BTS|bts|아미|런닝맨요약|뷔|런닝맨뷔|BTSV|뷔신곡|요약","680077","0","0","1378","https://i.ytimg.com/vi/dF7hm3ULY3g/default.jpg","False","True","SBS '런닝맨' ☞ [일] 오후 6시 15분 #런닝맨 #RunningMan #유승호 #뷔 #V #BTS #타짜특집▶ Subscribe NOW! SBS NOW!  https://bit.ly/2YRf9Kn▶ Homepage :  https://programs.sbs.co.kr/enter/runningman/▶ Facebook :  https://www.facebook.com/sbsnow/▶ Instagram : https://www.instagram.com/sbsnow_insta/Copyright Ⓒ SBS. All rights reserved. 무단 전재, 재배포 및 AI학습 이용 금지"
"tnTPaLOaHz8","$10,000 Every Day You Survive In A Grocery Store","2023-12-02T17:00:00Z","UCX6OQ3DkcsbYNE6H8uQQuVA","MrBeast","24","23.05.12","[none]","68337440","0","0","50284","https://i.ytimg.com/vi/tnTPaLOaHz8/default.jpg","False","True","I didn’t expect him to stay that long Shop Kanga Coolers, powered by Shopify: https://go.shop.app/kangacoolersSpecial thanks to: Albertsons - https://bit.ly/MrBeastxSafewayStarry - https://bit.ly/MrBeastxStarryLemonLimeRockstar - https://bit.ly/MrBeastxRockstarCountry Crock - https://bit.ly/MrBeastxCountryCrockRed Baron - https://bit.ly/MrBeastxRedBaronVita Coco - https://bit.ly/MrBeastxVitaCocoDUDE Wipes - https://bit.ly/MrBeastxDudeWipesGoldfish® - https://bit.ly/MrBeastxGoldfishCrackersKettle Brand® - https://bit.ly/MrBeastxKettleBrandMusic Provided by https://www.extrememusic.comNew Merch - https://mrbeast.store SUBSCRIBE OR I TAKE YOUR DOG ╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗ ║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ ╠╗║╚╝║║╠╗║╚╣║║║║║═╣ ╚═╩══╩═╩═╩═╩╝╚╩═╩═╝ For any questions or inquiries regarding this video, please reach out to chucky@mrbeastbusiness.com ---------------------------------------------------------------- follow all of these or i will kick you • Facebook - https://www.facebook.com/MrBeast6000/• Twitter - https://twitter.com/MrBeast• Instagram - https://www.instagram.com/mrbeast• Im Hiring! - https://www.mrbeastjobs.com/--------------------------------------------------------------------"
"Nzvzpg0i78Y","[한글자막] 전종서에게 연애하는 법을 묻다","2023-12-03T09:00:11Z","UCGX5sP4ehBkihHwt5bs5wvg","피식대학Psick Univ","23","23.05.12","[none]","1621748","0","0","12467","https://i.ytimg.com/vi/Nzvzpg0i78Y/default.jpg","False","True","#피식쇼 #피식대학 #전종서-----------------------------------------------------------FCB 파트너, 승리의 상징,독일 NO.1 밀맥주 파울라너를 만나보세요https://instagram.com/paulaner_kr?igshid=NzZlODBkYWE4Ng==**경고: 지나친 음주는 뇌졸중, 기억력 손상이나 치매를 유발합니다. 임신 중 음주는 기형아 출생 위험을 높입니다-----------------------------------------------------------Follow the host of PSICK SHOW on instagram right now!- YONGJU LEE : https://www.instagram.com/denver_yongju/- JAEHYUNG JUNG : https://www.instagram.com/hell773h/- MINSU KIM : https://www.instagram.com/mukgostudent/- PSICK UNIV official : https://www.instagram.com/psickuniv/- STUDIO, Club ON-AIR : https://www.instagram.com/club_onair/"
"9GFxNXKoKH8","라오스 여행 중 역대급 찐텐 복불복 게임 ㅋㅋㅋ 옆 나라로 국경을 넘는다고 ?ㅋㅋㅋㅋ","2023-12-04T11:59:09Z","UCyCL5k8P1iUOc1EymhhMW1A","더블비","23","23.05.12","더블비|웃긴영상|라오스|여행","403174","0","0","789","https://i.ytimg.com/vi/9GFxNXKoKH8/default.jpg","False","True","이번 여행으로 여권 태웠습니다.. 이제 더 이상 여행 안갑니다^^ 광고,협찬 문의           mingyu3@naver.com인스타그램    장명준 mang_jun_       박민규  mingggkiiii영상에서 사용한 브금Music provided by 브금대통령 Track : 참나 어이가없어서 - https://www.youtube.com/watch?v=sjMoahChxZo&t=0s  Track : Black Comedy  -  https://www.youtube.com/watch?v=gHlSF3VpB9U&t=0s Track : Brunch -  https://www.youtube.com/watch?v=bO5FQBl77VU&t=0s Track : Lion Hunt -  https://www.youtube.com/watch?v=ZjX8LKZeato&t=0s Track : Playground -  https://www.youtube.com/watch?v=ofYhGhUt0cs&t=0s Track : Tom's Plan 2 -  https://www.youtube.com/watch?v=dQl76P95PQM&t=0sTrack : Go Travel - https://www.youtube.com/watch?v=_sQU6RNFPvw&t=0s  Track : 어디를 털어볼까 -  https://www.youtube.com/watch?v=FevQHuzj73E&t=0s 음악 - J.B.Son Music링크 - https://www.youtube.com/watch?v=S1S_VD7ucyo&t=0s"
"XrVT0Jr-uNg","[짐승친구들] 마지막 화","2023-12-02T06:00:14Z","UCszFjh7CEfwDb7UUGb4RzCQ","짤툰","1","23.05.12","짤툰|만화|애니메이션|웹툰|병맛|더빙|병맛더빙|yt:cc=on","1247074","0","0","6594","https://i.ytimg.com/vi/XrVT0Jr-uNg/default.jpg","False","True","★짤툰대난투 대규모 리뉴얼 사전 예약 하러 가기!★↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓http://bit.ly/47f8iKJ이 만화는 무료로 웃겨줍니다!(평일은 저녁 6시, 주말은 오후 3시 업로드~!)[각본 : 짤태식] [애니메이션 : 김혜은, 최수빈, 최혁준, 장찬명, 편연희] [성우 : 짤태식, 김상자, 꽁시, 오리궁댕] [제작 지원 : 신수진, 이연주, 김주은] [사운드 : 빅픽처팀 사운드 스튜디오] #짤툰 #애니메이션 #짐승친구들 #특별편 #마지막화"
"a4MjSzN22zE","명문대 나온 대만 친구가 대기업 그만두고 요식업을 하는 이유 - [63]","2023-12-04T09:43:49Z","UCt_7uH4Igz0T_K3Qzbs1Wig","캡틴따거 Captain Brother","19","23.05.12","대만|친구|타오위엔|족발|맛집|야시장|현지인|대학|대기업|요식업|취업","191217","0","0","816","https://i.ytimg.com/vi/a4MjSzN22zE/default.jpg","False","True","대학 때 친하게 지내던 대만 친구 黄敬迪 황징디라고 합니다성격이 유쾌해서 한국친구들과 잘 어울려 놀았고소주도 곧잘 마시고 술게임도 자주 하면서 놀았습니다졸업하고 10년만에 만났는데아직도 장난끼는 여전하네요#대만 #친구 #대기업 #요식업 #식당"
